,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
274,11309,23,2437,2017-06-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:24:24,75.75,Female,90.0,Marketing Manager,Financial Services,Yes,44.0,40-50,Mass Customer,3075.0,Victoria,Australia,7.0,198,1
275,11311,9,127,2017-02-11,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09,75.13999999999999,Female,81.0,Compensation Analyst,Financial Services,No,47.0,40-50,Mass Customer,4405.0,QLD,Australia,1.0,322,0
276,11329,37,122,2017-06-03,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:58:46,1544.6100000000001,Male,87.0,Quality Control Specialist,Financial Services,Yes,42.0,40-50,Mass Customer,4817.0,QLD,Australia,2.0,210,1
277,11336,28,2501,2017-12-08,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:44:12,133.7800000000002,Female,80.0,Actuary,Financial Services,Yes,50.0,40-50,Mass Customer,2566.0,New South Wales,Australia,9.0,22,1
278,11438,28,2081,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35,133.7800000000002,Female,69.0,Senior Editor,Financial Services,No,49.0,40-50,Mass Customer,2067.0,New South Wales,Australia,12.0,11,0
279,11517,83,724,2017-03-10,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:05:34,1408.91,Male,7.0,Analog Circuit Design manager,Financial Services,Yes,46.0,40-50,Mass Customer,2190.0,New South Wales,Australia,8.0,295,1
280,11555,93,1890,2017-02-16,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53,834.9399999999999,Male,89.0,Analyst Programmer,Financial Services,No,49.0,40-50,Mass Customer,4032.0,QLD,Australia,7.0,317,0
281,11563,1,570,2017-10-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:26:07,448.67999999999995,Male,14.0,VP Product Management,Financial Services,Yes,43.0,40-50,Mass Customer,2225.0,New South Wales,Australia,10.0,73,1
282,11614,21,2763,2017-05-16,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 11:51:36,690.49,Female,30.0,Actuary,Financial Services,Yes,42.0,40-50,Mass Customer,3066.0,Victoria,Australia,10.0,228,1
283,11634,61,648,2017-08-11,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Male,86.0,Accountant II,Financial Services,Yes,43.0,40-50,Mass Customer,4551.0,QLD,Australia,7.0,141,1
284,11659,28,2778,2017-04-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35,133.7800000000002,Male,50.0,Paralegal,Financial Services,No,43.0,40-50,Mass Customer,2287.0,New South Wales,Australia,5.0,257,0
285,11660,98,2509,2017-06-16,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22,143.35999999999999,Male,99.0,Help Desk Technician,Financial Services,No,50.0,40-50,Mass Customer,4341.0,QLD,Australia,2.0,197,0
286,11663,9,2570,2017-07-11,0.0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:49:38,75.13999999999999,Male,13.0,Professor,Financial Services,Yes,44.0,40-50,Mass Customer,4812.0,QLD,Australia,3.0,172,1
287,11712,27,757,2017-08-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34,110.80999999999995,Male,91.0,Environmental Tech,Financial Services,No,44.0,40-50,Mass Customer,4019.0,QLD,Australia,8.0,125,0
288,11730,46,1135,2017-04-06,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 11:23:29,1215.34,Female,60.0,Software Engineer IV,Financial Services,Yes,41.0,40-50,Mass Customer,2539.0,New South Wales,Australia,6.0,268,1
289,11735,84,1624,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 09:27:59,75.48000000000002,Male,18.0,Compensation Analyst,Financial Services,Yes,41.0,40-50,Mass Customer,2220.0,New South Wales,Australia,8.0,68,1
290,11765,6,25,2017-03-08,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:37:38,91.15,Male,72.0,Accounting Assistant III,Financial Services,Yes,45.0,40-50,Mass Customer,4413.0,QLD,Australia,3.0,297,1
291,11780,30,2437,2017-03-01,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 11:38:42,299.27,Female,90.0,Marketing Manager,Financial Services,Yes,44.0,40-50,Mass Customer,3075.0,Victoria,Australia,7.0,304,1
292,11824,90,797,2017-02-18,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22,72.59999999999997,Female,51.0,Internal Auditor,Financial Services,No,48.0,40-50,Mass Customer,2077.0,New South Wales,Australia,8.0,315,0
293,11846,51,1557,2017-09-14,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29,802.26,Male,64.0,Speech Pathologist,Financial Services,No,46.0,40-50,Mass Customer,2768.0,New South Wales,Australia,9.0,107,0
294,11878,48,1842,2017-05-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Male,89.0,Accountant IV,Financial Services,No,44.0,40-50,Mass Customer,2250.0,New South Wales,Australia,8.0,241,0
295,11902,51,580,2017-06-11,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 10:20:20,802.26,Male,83.0,Compensation Analyst,Financial Services,Yes,46.0,40-50,Mass Customer,2287.0,New South Wales,Australia,7.0,202,1
296,11907,100,1259,2017-01-13,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04,830.2399999999999,Female,23.0,Assistant Professor,Financial Services,No,48.0,40-50,Mass Customer,4702.0,QLD,Australia,1.0,351,0
297,11915,27,87,2017-01-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34,110.80999999999995,Male,78.0,Editor,Financial Services,No,47.0,40-50,Mass Customer,2038.0,New South Wales,Australia,12.0,339,0
298,11962,5,1388,2017-12-11,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,86.0,Internal Auditor,Financial Services,No,49.0,40-50,Mass Customer,3028.0,Victoria,Australia,8.0,19,0
299,12112,32,1524,2017-06-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 11:16:58,431.33000000000004,Female,7.0,Administrative Officer,Financial Services,Yes,46.0,40-50,Mass Customer,2760.0,New South Wales,Australia,8.0,193,1
300,12117,19,2501,2017-11-12,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 09:29:25,4.8,Female,80.0,Actuary,Financial Services,Yes,50.0,40-50,Mass Customer,2566.0,New South Wales,Australia,9.0,48,1
301,12150,75,2572,2017-07-16,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39,1010.02,Female,30.0,Engineer III,Financial Services,No,41.0,40-50,Mass Customer,2075.0,New South Wales,Australia,10.0,167,0
302,12214,94,2168,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:33:22,641.64,Male,83.0,VP Accounting,Financial Services,Yes,47.0,40-50,Mass Customer,4061.0,QLD,Australia,5.0,2,1
303,12309,44,2937,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52,1660.88,Female,47.0,Computer Systems Analyst I,Financial Services,No,47.0,40-50,Mass Customer,3046.0,Victoria,Australia,8.0,333,0
304,12341,51,1890,2017-11-16,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29,802.26,Male,89.0,Analyst Programmer,Financial Services,No,49.0,40-50,Mass Customer,4032.0,QLD,Australia,7.0,44,0
305,12491,59,2081,2017-03-06,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30,327.9799999999999,Female,69.0,Senior Editor,Financial Services,No,49.0,40-50,Mass Customer,2067.0,New South Wales,Australia,12.0,299,0
306,12506,93,87,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53,834.9399999999999,Male,78.0,Editor,Financial Services,No,47.0,40-50,Mass Customer,2038.0,New South Wales,Australia,12.0,267,0
307,12612,19,1641,2017-08-18,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Male,29.0,Community Outreach Specialist,Financial Services,No,49.0,40-50,Mass Customer,3198.0,Victoria,Australia,4.0,134,0
308,12619,70,492,2017-02-05,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Male,54.0,Environmental Tech,Financial Services,No,45.0,40-50,Mass Customer,3004.0,Victoria,Australia,9.0,328,0
309,12634,54,2622,2017-12-14,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15,1279.3999999999999,Male,13.0,Staff Accountant I,Financial Services,No,42.0,40-50,Mass Customer,4405.0,QLD,Australia,1.0,16,0
310,12638,16,675,2017-09-22,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:46:00,182.81000000000017,Female,37.0,Administrative Assistant I,Financial Services,Yes,45.0,40-50,Mass Customer,2048.0,New South Wales,Australia,12.0,99,1
311,12682,3,1150,2017-09-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:15:53,1702.5499999999997,Female,64.0,Information Systems Manager,Financial Services,Yes,46.0,40-50,Mass Customer,4502.0,QLD,Australia,4.0,103,1
312,12683,37,322,2017-02-18,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 11:17:52,1544.6100000000001,Female,19.0,Research Associate,Financial Services,Yes,44.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,315,1
313,12763,78,2081,2017-08-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33,1055.82,Female,69.0,Senior Editor,Financial Services,No,49.0,40-50,Mass Customer,2067.0,New South Wales,Australia,12.0,127,0
314,12853,60,3187,2017-01-08,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Male,75.0,Senior Quality Engineer,Financial Services,Yes,47.0,40-50,Mass Customer,2150.0,New South Wales,Australia,7.0,356,1
315,12958,44,942,2017-05-31,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 10:49:51,1660.88,Female,31.0,Director of Sales,Financial Services,Yes,47.0,40-50,Mass Customer,4220.0,QLD,Australia,8.0,213,1
316,12961,11,1641,2017-02-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58,509.97,Male,29.0,Community Outreach Specialist,Financial Services,No,49.0,40-50,Mass Customer,3198.0,Victoria,Australia,4.0,306,0
317,13017,57,757,2017-08-17,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,91.0,Environmental Tech,Financial Services,No,44.0,40-50,Mass Customer,4019.0,QLD,Australia,8.0,135,0
318,13035,28,2383,2017-05-16,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35,133.7800000000002,Female,34.0,Compensation Analyst,Financial Services,No,43.0,40-50,Mass Customer,2147.0,New South Wales,Australia,9.0,228,0
319,13051,82,2763,2017-09-09,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 10:02:25,459.46000000000015,Female,30.0,Actuary,Financial Services,Yes,42.0,40-50,Mass Customer,3066.0,Victoria,Australia,10.0,112,1
320,13096,97,2509,2017-09-12,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38,50.66,Male,99.0,Help Desk Technician,Financial Services,No,50.0,40-50,Mass Customer,4341.0,QLD,Australia,2.0,109,0
321,13120,5,3392,2017-10-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,41.0,Tax Accountant,Financial Services,No,45.0,40-50,Mass Customer,2131.0,New South Wales,Australia,11.0,74,0
322,13122,96,204,2017-12-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39,129.01,Male,56.0,Editor,Financial Services,No,45.0,40-50,Mass Customer,3084.0,Victoria,Australia,10.0,27,0
323,13137,84,3420,2017-07-24,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59,75.48000000000002,Male,96.0,Financial Advisor,Financial Services,Yes,41.0,40-50,Mass Customer,4118.0,QLD,Australia,5.0,159,1
324,13145,58,2164,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55,771.12,Female,12.0,Financial Analyst,Financial Services,Yes,48.0,40-50,Mass Customer,2145.0,New South Wales,Australia,9.0,166,1
325,13280,48,2856,2017-11-10,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 10:42:53,812.44,Female,53.0,Marketing Manager,Financial Services,Yes,45.0,40-50,Mass Customer,2077.0,New South Wales,Australia,10.0,50,1
326,13325,12,2570,2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:04:40,1069.5500000000002,Male,13.0,Professor,Financial Services,Yes,44.0,40-50,Mass Customer,4812.0,QLD,Australia,3.0,178,1
327,13333,38,1635,2017-03-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,36.0,Safety Technician IV,Financial Services,No,50.0,40-50,Mass Customer,3186.0,Victoria,Australia,11.0,287,0
328,13451,67,1890,2017-06-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Male,89.0,Analyst Programmer,Financial Services,No,49.0,40-50,Mass Customer,4032.0,QLD,Australia,7.0,189,0
329,13621,73,2169,2017-07-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59,1612.25,Male,80.0,Senior Financial Analyst,Financial Services,No,42.0,40-50,Mass Customer,2283.0,New South Wales,Australia,4.0,174,0
330,13641,51,322,2017-02-17,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:51:10,802.26,Female,19.0,Research Associate,Financial Services,Yes,44.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,316,1
331,13663,16,2570,2017-08-29,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:29:25,182.81000000000017,Male,13.0,Professor,Financial Services,Yes,44.0,40-50,Mass Customer,4812.0,QLD,Australia,3.0,123,1
332,13774,26,1845,2017-05-29,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 10:36:33,1230.3000000000002,Male,34.0,General Manager,Financial Services,No,43.0,40-50,Mass Customer,2125.0,New South Wales,Australia,12.0,215,0
333,13778,77,1845,2017-03-28,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:13:53,445.2099999999999,Male,34.0,General Manager,Financial Services,No,43.0,40-50,Mass Customer,2125.0,New South Wales,Australia,12.0,277,0
334,13838,14,1656,2017-02-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 09:36:26,152.54999999999995,Male,59.0,Chief Design Engineer,Financial Services,Yes,44.0,40-50,Mass Customer,4560.0,QLD,Australia,8.0,316,1
335,13875,43,322,2017-12-06,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:49:51,502.47,Female,19.0,Research Associate,Financial Services,Yes,44.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,24,1
336,13911,70,1388,2017-03-03,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Male,86.0,Internal Auditor,Financial Services,No,49.0,40-50,Mass Customer,3028.0,Victoria,Australia,8.0,302,0
337,13912,27,1705,2017-09-18,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:50:31,110.80999999999995,Female,1.0,Research Associate,Financial Services,Yes,42.0,40-50,Mass Customer,4209.0,QLD,Australia,5.0,103,1
338,14010,99,305,2017-03-24,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56,456.44999999999993,Female,1.0,Financial Analyst,Financial Services,No,47.0,40-50,Mass Customer,2747.0,New South Wales,Australia,4.0,281,0
339,14065,42,2104,2017-09-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46,199.0999999999999,Female,31.0,Structural Analysis Engineer,Financial Services,No,42.0,40-50,Mass Customer,4405.0,QLD,Australia,1.0,104,0
340,14116,70,942,2017-01-09,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 10:47:39,198.29000000000002,Female,31.0,Director of Sales,Financial Services,Yes,47.0,40-50,Mass Customer,4220.0,QLD,Australia,8.0,355,1
341,14125,90,2902,2017-06-01,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 11:11:43,72.59999999999997,Female,57.0,Human Resources Manager,Financial Services,Yes,47.0,40-50,Mass Customer,2170.0,New South Wales,Australia,9.0,212,1
342,14144,7,620,2017-04-30,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:54:58,745.94,Female,54.0,Financial Analyst,Financial Services,Yes,48.0,40-50,Mass Customer,4114.0,QLD,Australia,3.0,244,1
343,14194,19,2383,2017-08-24,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Female,34.0,Compensation Analyst,Financial Services,No,43.0,40-50,Mass Customer,2147.0,New South Wales,Australia,9.0,128,0
344,14199,2,580,2017-05-06,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 09:19:09,17.869999999999997,Male,83.0,Compensation Analyst,Financial Services,Yes,46.0,40-50,Mass Customer,2287.0,New South Wales,Australia,7.0,238,1
345,14299,2,2763,2017-04-13,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:26:07,17.869999999999997,Female,30.0,Actuary,Financial Services,Yes,42.0,40-50,Mass Customer,3066.0,Victoria,Australia,10.0,261,1
346,14302,11,186,2017-02-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58,509.97,Female,46.0,Software Test Engineer I,Financial Services,No,47.0,40-50,Mass Customer,4560.0,QLD,Australia,7.0,307,0
347,14327,79,341,2017-01-05,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13,737.5699999999999,Male,10.0,GIS Technical Architect,Financial Services,No,45.0,40-50,Mass Customer,2759.0,New South Wales,Australia,8.0,359,0
348,14344,72,2104,2017-10-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Female,31.0,Structural Analysis Engineer,Financial Services,No,42.0,40-50,Mass Customer,4405.0,QLD,Australia,1.0,80,0
349,14395,11,186,2017-09-03,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58,509.97,Female,46.0,Software Test Engineer I,Financial Services,No,47.0,40-50,Mass Customer,4560.0,QLD,Australia,7.0,118,0
350,14494,62,2081,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03,179.44,Female,69.0,Senior Editor,Financial Services,No,49.0,40-50,Mass Customer,2067.0,New South Wales,Australia,12.0,310,0
351,14537,87,834,2017-12-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27,471.6,Male,37.0,Environmental Tech,Financial Services,No,48.0,40-50,Mass Customer,3199.0,Victoria,Australia,7.0,18,0
352,14564,49,97,2017-04-25,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24,133.38,Male,16.0,Community Outreach Specialist,Financial Services,Yes,42.0,40-50,Mass Customer,2766.0,New South Wales,Australia,8.0,249,1
353,14709,31,305,2017-09-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31,57.72999999999999,Female,1.0,Financial Analyst,Financial Services,No,47.0,40-50,Mass Customer,2747.0,New South Wales,Australia,4.0,114,0
354,14787,32,87,2017-12-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17,431.33000000000004,Male,78.0,Editor,Financial Services,No,47.0,40-50,Mass Customer,2038.0,New South Wales,Australia,12.0,18,0
355,14806,83,2169,2017-09-04,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13,1408.91,Male,80.0,Senior Financial Analyst,Financial Services,No,42.0,40-50,Mass Customer,2283.0,New South Wales,Australia,4.0,117,0
356,14843,70,87,2017-07-19,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Male,78.0,Editor,Financial Services,No,47.0,40-50,Mass Customer,2038.0,New South Wales,Australia,12.0,164,0
357,14874,55,1388,2017-10-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23,1295.43,Male,86.0,Internal Auditor,Financial Services,No,49.0,40-50,Mass Customer,3028.0,Victoria,Australia,8.0,83,0
358,14881,68,1629,2017-11-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:13:30,1592.19,Male,46.0,VP Accounting,Financial Services,No,47.0,40-50,Mass Customer,4413.0,QLD,Australia,5.0,35,0
359,14940,24,570,2017-11-25,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 09:28:35,957.02,Male,14.0,VP Product Management,Financial Services,Yes,43.0,40-50,Mass Customer,2225.0,New South Wales,Australia,10.0,35,1
360,14949,3,648,2017-02-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Male,86.0,Accountant II,Financial Services,Yes,43.0,40-50,Mass Customer,4551.0,QLD,Australia,7.0,332,1
361,14983,88,1468,2017-01-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:02:25,817.36,Female,37.0,Financial Advisor,Financial Services,No,43.0,40-50,Mass Customer,2519.0,New South Wales,Australia,9.0,348,0
362,15039,94,2169,2017-02-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Male,80.0,Senior Financial Analyst,Financial Services,No,42.0,40-50,Mass Customer,2283.0,New South Wales,Australia,4.0,328,0
363,15072,42,1705,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46,199.0999999999999,Female,1.0,Research Associate,Financial Services,Yes,42.0,40-50,Mass Customer,4209.0,QLD,Australia,5.0,15,1
364,15118,26,1557,2017-01-24,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35,1230.3000000000002,Male,64.0,Speech Pathologist,Financial Services,No,46.0,40-50,Mass Customer,2768.0,New South Wales,Australia,9.0,340,0
365,15146,78,3420,2017-03-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:38:59,1055.82,Male,96.0,Financial Advisor,Financial Services,Yes,41.0,40-50,Mass Customer,4118.0,QLD,Australia,5.0,296,1
366,15160,68,387,2017-11-29,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:13:30,1592.19,Male,34.0,Administrative Officer,Financial Services,No,44.0,40-50,Mass Customer,2144.0,New South Wales,Australia,10.0,31,0
367,15206,67,322,2017-01-11,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:24:59,167.20999999999998,Female,19.0,Research Associate,Financial Services,Yes,44.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,353,1
368,15291,28,25,2017-04-01,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 10:50:31,133.7800000000002,Male,72.0,Accounting Assistant III,Financial Services,Yes,45.0,40-50,Mass Customer,4413.0,QLD,Australia,3.0,273,1
369,15297,36,1805,2017-02-17,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12,437.46,Female,90.0,Budget/Accounting Analyst II,Financial Services,No,45.0,40-50,Mass Customer,2460.0,New South Wales,Australia,3.0,316,0
370,15315,4,648,2017-11-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:17:29,451.6500000000001,Male,86.0,Accountant II,Financial Services,Yes,43.0,40-50,Mass Customer,4551.0,QLD,Australia,7.0,57,1
371,15322,99,2501,2017-05-01,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56,456.44999999999993,Female,80.0,Actuary,Financial Services,Yes,50.0,40-50,Mass Customer,2566.0,New South Wales,Australia,9.0,243,1
372,15356,85,1524,2017-08-28,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:13:53,547.28,Female,7.0,Administrative Officer,Financial Services,Yes,46.0,40-50,Mass Customer,2760.0,New South Wales,Australia,8.0,124,1
373,15600,86,97,2017-07-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:02:25,110.56,Male,16.0,Community Outreach Specialist,Financial Services,Yes,42.0,40-50,Mass Customer,2766.0,New South Wales,Australia,8.0,153,1
374,15621,5,122,2017-10-04,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,87.0,Quality Control Specialist,Financial Services,Yes,42.0,40-50,Mass Customer,4817.0,QLD,Australia,2.0,87,1
375,15795,74,87,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08,827.1599999999999,Male,78.0,Editor,Financial Services,No,47.0,40-50,Mass Customer,2038.0,New South Wales,Australia,12.0,65,0
376,15847,77,2586,2017-11-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:43:46,445.2099999999999,Male,10.0,Tax Accountant,Financial Services,Yes,42.0,40-50,Mass Customer,2032.0,New South Wales,Australia,8.0,56,1
377,15897,33,764,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 11:16:58,144.26,Male,40.0,Environmental Tech,Financial Services,Yes,44.0,40-50,Mass Customer,4305.0,QLD,Australia,1.0,133,1
378,15934,27,2763,2017-06-17,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 09:17:35,110.80999999999995,Female,30.0,Actuary,Financial Services,Yes,42.0,40-50,Mass Customer,3066.0,Victoria,Australia,10.0,196,1
379,15962,58,2168,2017-11-06,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 10:02:26,771.12,Male,83.0,VP Accounting,Financial Services,Yes,47.0,40-50,Mass Customer,4061.0,QLD,Australia,5.0,54,1
